CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
8	ENSG00000204791.9	SMPD5	144049078	144051522	48	-0.5345669975186444
2	ENSG00000231969.1	AC144449.1	149587602	149848233	148	-0.6810023429172231
2	ENSG00000234423.1	LINC01250	2895047	3126026	127	-0.4425063182937609
8	ENSG00000254235.5	RP11-115J16.1	9249416	9413714	124	0.50490019961456
12	ENSG00000258343.1	RP11-536G4.2	95795344	95858839	107	0.971203241319175
4	ENSG00000270720.1	RP11-84C13.2	89119283	89119871	23	-0.22460659821959345
16	ENSG00000275441.1	RP11-666O2.2	28553708	28554140	10	-0.8197305648737713
1	ENSG00000280114.1	RP5-875O13.7	16681096	16688749	70	0.9401360222321544
19	ENSG00000011600.11	TYROBP	35904400	35908295	92	-0.6709495732102267
3	ENSG00000055957.10	ITIH1	52777591	52792068	112	-0.3919852138410809
7	ENSG00000091137.11	SLC26A4	107660634	107717809	77	-0.7308484140098356
20	ENSG00000101349.16	PAK5	9537388	9839041	220	-0.6952955536642613
17	ENSG00000109061.9	MYH1	10492306	10518543	16	-0.3919852138410809
7	ENSG00000130427.2	EPO	100720799	100723700	3	
19	ENSG00000130433.7	CACNG6	53992287	54012669	73	-0.25721613063900045
12	ENSG00000135423.12	GLS2	56479779	56488414	35	-0.6241898329731128
12	ENSG00000139767.8	SRRM4	118981494	119163051	132	-0.7678826435364755
1	ENSG00000143194.12	MAEL	166975581	167022214	94	-0.5284996875749183
2	ENSG00000144029.11	MRPS5	95087206	95122000	2	
6	ENSG00000146250.6	PRSS35	83512537	83525704	87	-0.6623989415054254
8	ENSG00000147573.16	TRIM55	66126895	66175487	115	-0.04606940822334006
11	ENSG00000149476.15	TKFC	61333548	61348744	195	-0.5740511837678158
5	ENSG00000156427.7	FGF18	171419655	171457623	85	-0.7392137929146766
19	ENSG00000161270.19	NPHS1	35825963	35869287	18	-0.4395124750669354
19	ENSG00000161681.15	SHANK1	50661826	50719450	81	-0.6507447471818443
16	ENSG00000162006.9	MSLNL	769443	783370	61	1.3119839714202919
1	ENSG00000162670.10	BRINP3	190097661	190478404	116	-0.7017318473475118
1	ENSG00000163159.12	VPS72	151176303	151195321	32	-0.6058578893574261
3	ENSG00000163673.7	DCLK3	36712421	36764349	80	-0.47753428404761894
6	ENSG00000164385.8	LINC01600	2621912	2634603	127	-0.7658413867909126
8	ENSG00000164743.4	C8orf48	13566842	13568287	42	-0.6567799549565561
19	ENSG00000167749.11	KLK4	50906351	50910738	114	0.9212680568733193
1	ENSG00000171872.4	KLF17	44118849	44135140	36	-0.8197305648737713
12	ENSG00000172640.3	OR10AD1	48202082	48203387	34	-0.6184386349760346
10	ENSG00000179133.12	C10orf67	23201915	23343956	113	-0.7591648514532133
7	ENSG00000179603.17	GRM8	126438597	127253294	161	-0.012062324414529892
15	ENSG00000181991.15	MRPS11	88467452	88480773	24	0.035760137191609385
11	ENSG00000183908.5	LRRC55	57181746	57191717	79	-0.5598346553855543
17	ENSG00000184544.11	DHRS7C	9771433	9791297	89	-0.3583423210632289
5	ENSG00000184845.3	DRD1	175440038	175444208	43	-0.6605695040243981
4	ENSG00000187758.7	ADH1A	99276366	99291028	40	-0.6486324244606951
17	ENSG00000204277.1	LINC01993	78261348	78278492	35	-0.6241898329731128
16	ENSG00000205361.8	MT1DP	56643704	56644786	41	-0.8197305648737713
1	ENSG00000214796.8	RP11-480I12.5	202851827	202861620	41	0.014894510311965948
7	ENSG00000224458.3	GUSBP6	64100304	64150721	18	-0.4395124750669354
9	ENSG00000224549.1	RP11-370B11.3	22767174	22768316	43	-0.6605695040243981
6	ENSG00000225683.5	PACRG-AS3	163165413	163192002	70	-0.8197305648737713
20	ENSG00000225806.7	RP1-309F20.3	58863527	58885015	114	-0.0993173420818718
2	ENSG00000226363.3	HAGLROS	176178424	176179008	38	-0.8197305648737713
1	ENSG00000227527.2	RP11-223A3.1	42335385	42338376	50	-0.8197305648737713
2	ENSG00000228016.1	RAPGEF4-AS1	172677140	172736206	39	-0.6442452926552317
20	ENSG00000228888.1	LINC01428	7147177	7254202	27	-0.8197305648737713
1	ENSG00000229657.2	RP11-494K3.2	204946607	204947169	18	-0.8197305648737713
20	ENSG00000230772.1	VN1R108P	25734263	25735093	66	-0.7160347221991796
7	ENSG00000231322.5	RPL13AP17	78347141	78359458	2	
22	ENSG00000231933.7	CTA-125H2.2	25876853	25903247	150	-0.7741043940969509
1	ENSG00000233396.7	LINC01719	146052565	146061948	20	-0.47753428404761894
2	ENSG00000233757.6	AC092835.2	95207534	95259774	3	
2	ENSG00000233766.7	AC098617.1	191922545	192044525	67	-0.7175824213435765
21	ENSG00000234083.1	AJ006995.3	27954921	27985295	39	-0.6442452926552317
6	ENSG00000234155.1	RP11-30P6.6	85387218	85390186	39	1.812548518404323
22	ENSG00000234626.1	RP1-149A16.12	32327170	32343105	109	-0.2546357891975565
22	ENSG00000235295.1	LINC01634	18029384	18037968	5	0.5490545584308378
9	ENSG00000235310.1	GXYLT1P6	64488599	64489786	4	
2	ENSG00000235579.1	AC007283.4	201162483	201162680	1	
11	ENSG00000235910.1	APOA1-AS	116855289	116855729	19	-0.4595239534778216
3	ENSG00000239462.1	CTD-2021J15.1	98902423	99018562	14	-0.8197305648737713
17	ENSG00000240898.1	RP11-48B14.1	3665219	3665702	43	-0.6605695040243981
3	ENSG00000241186.9	TDGF1	46574533	46582463	74	0.7525226173004419
3	ENSG00000241570.8	PAQR9-AS1	142960649	142994817	77	-0.7308484140098356
12	ENSG00000249628.2	LINC00942	1500524	1507318	80	0.20685827760468548
4	ENSG00000249885.1	ARHGEF38-IT1	105561590	105570238	7	0.15797309462952086
4	ENSG00000250957.1	RP11-248N22.1	174135054	174154637	27	-0.8197305648737713
5	ENSG00000253852.1	CTB-140J7.2	150608427	150615354	51	-0.8197305648737713
11	ENSG00000255197.5	RP11-750H9.5	47383147	47409190	117	-0.5272551111762052
11	ENSG00000255422.1	AP002954.4	118704606	118708523	10	1.2334471200831425
12	ENSG00000255655.1	RP11-256L11.3	109445409	109447158	184	-0.5593638294625685
12	ENSG00000257222.1	RP11-554E23.4	102063354	102074820	40	-0.6486324244606951
12	ENSG00000257829.1	RP11-845M18.6	52306615	52308371	53	-0.5614692208540337
14	ENSG00000258175.1	RP11-412H8.2	28592222	28613623	7	0.15797309462952086
15	ENSG00000259446.5	RP11-489D6.2	33303656	33310659	34	-0.8197305648737713
10	ENSG00000264006.6	AKR1C8P	5154142	5185187	43	-0.023925260626905545
10	ENSG00000266852.2	MIR4482	104268335	104268405	8	0.035760137191609385
19	ENSG00000266913.1	LINC01841	14305457	14370196	41	-0.4858805347994764
7	ENSG00000267052.1	CTB-30L5.1	106570946	106598908	7	-0.8197305648737713
19	ENSG00000269345.1	VN1R85P	22174765	22175191	65	-0.6091482382115238
19	ENSG00000269373.1	CTD-2542C24.3	20838514	20847417	16	-0.3919852138410809
1	ENSG00000272031.2	ANKRD34A	145959441	145964582	5	-0.8197305648737713
22	ENSG00000273424.1	CTA-223H9.9	41430933	41431375	24	-0.5345669975186444
21	ENSG00000274276.4	CBSL	6444868	6468040	46	-0.6709495732102267
17	ENSG00000275718.1	CCL15	35996439	36002038	75	1.0965686077526815
14	ENSG00000276775.1	IGHV4-4	106011921	106012420	25	0.0015405091089941384
19	ENSG00000276846.1	CTD-3220F14.3	37314867	37315620	3	
6	ENSG00000279289.1	RP3-331H24.6	71386851	71390829	10	-0.8197305648737713
2	ENSG00000280083.1	RP11-317J9.1	191154117	191156070	23	-0.5221685815466823
16	ENSG00000280132.1	RP11-452L6.6	31470203	31472029	7	-0.8197305648737713
17	ENSG00000282882.1	RP11-477N12.6	9764187	9805073	100	-0.40909502788238855
21	ENSG00000283051.1	LINC01668	42777818	42779994	84	-0.16792812520490985
20	ENSG00000101251.11	SEL1L2	13849246	13996443	42	-0.4938293450393406
X	ENSG00000102174.8	PHEX	22032440	22251310	4	
19	ENSG00000105695.14	MAG	35292124	35313804	32	-0.6058578893574261
X	ENSG00000122824.10	NUDT10	51332230	51337525	12	-0.8197305648737713
3	ENSG00000144644.14	GADL1	30726199	30894765	62	-0.5989587707923827
5	ENSG00000145808.9	ADAMTS19	129460264	129738683	117	-0.6442452926552317
1	ENSG00000158764.6	ITLN2	160945024	160954799	72	-0.2494034301635175
2	ENSG00000168280.16	KIF5C	148875249	149026759	141	-0.7226536057741536
2	ENSG00000171951.4	SCG2	223596939	223602503	57	-0.5795928239431382
X	ENSG00000174740.7	PABPC5	91434594	91438584	11	-0.8197305648737713
11	ENSG00000187151.7	ANGPTL5	101890673	101916522	72	-0.7246760424220623
20	ENSG00000204183.1	GDF5OS	35433028	35435450	70	0.06020272867919161
22	ENSG00000206195.10	DUXAP8	15784958	15829984	68	-0.21585477518056131
11	ENSG00000214376.5	VSTM5	93818231	93850531	65	-0.8197305648737713
10	ENSG00000214562.14	NUTM2D	87357882	87370695	30	-0.8197305648737713
22	ENSG00000223831.1	RP1-56J10.8	30598308	30606687	22	-0.8197305648737713
1	ENSG00000224481.1	RP11-495P10.3	148328998	148344636	117	-0.4102649296971788
17	ENSG00000227274.1	AC005358.3	12671861	12706135	45	-0.8197305648737713
6	ENSG00000227502.2	LINC01268	113868012	113873351	33	-0.4049471941754049
3	ENSG00000227578.1	RPS3AP53	15141379	15142157	5	0.5490545584308378
2	ENSG00000228108.1	AC092839.3	54516047	54540697	81	-0.8197305648737713
12	ENSG00000230294.4	RP13-507P19.2	131347469	131367555	28	0.402399009505344
13	ENSG00000230300.1	STARD13-IT1	33158586	33164409	27	-0.5662518383358807
10	ENSG00000234175.1	RP11-730A19.9	13139195	13139533	74	-0.7272450835694058
6	ENSG00000236166.1	RP3-523C21.2	132085083	132099279	8	-0.8197305648737713
10	ENSG00000237512.6	UNC5B-AS1	71217223	71218228	57	0.02075152838344477
1	ENSG00000238078.1	LINC01352	220829254	220832429	57	-0.8197305648737713
3	ENSG00000240032.1	LNCSRLR	146066343	146069185	42	-0.6567799549565561
3	ENSG00000241220.1	RP11-292E2.1	153357106	153374186	7	0.15797309462952086
5	ENSG00000248898.1	CTD-2288O8.1	52675192	52785592	32	-0.8197305648737713
5	ENSG00000250072.5	CTC-529P8.1	149063316	149109787	109	-0.5685773312398981
11	ENSG00000251194.2	RP1-68D18.2	35212549	35214007	17	-0.417146705078298
8	ENSG00000253389.2	RP11-930P14.1	41660990	41665566	156	-0.7319879287645015
5	ENSG00000253766.1	RP11-804N13.1	21616261	21779522	88	-0.5086430368499965
8	ENSG00000254366.6	RP11-38H17.1	77399071	77537290	52	-0.6881166107098665
8	ENSG00000254866.2	DEFB109P3	12150894	12151134	70	-0.6241898329731128
12	ENSG00000256499.1	CTC-465D4.1	20120979	20129813	45	-0.6676433289510368
12	ENSG00000258162.2	RP11-315E17.1	81378041	81472954	38	-0.6396272591757964
15	ENSG00000259614.2	RP11-522B15.6	96388213	96389056	15	-0.8197305648737713
19	ENSG00000260500.1	CTD-3193O13.1	7918651	7919157	8	-0.8197305648737713
16	ENSG00000261419.1	RP11-57A19.4	28659695	28740781	55	-0.6952955536642613
18	ENSG00000267313.7	KC6	41465782	41632185	24	1.1764144066121172
19	ENSG00000267636.1	AC008992.1	31421996	31427302	7	-0.8197305648737713
8	ENSG00000271743.1	CTD-2541M15.3	6615603	6617198	43	-0.6605695040243981
6	ENSG00000272810.1	U91328.22	26013240	26013757	50	-0.40909502788238855
7	ENSG00000274070.1	GATSL2	74964817	75024798	9	-0.8197305648737713
16	ENSG00000274220.1	RP11-77K12.9	75433835	75436392	66	-0.7160347221991796
19	ENSG00000011332.19	DPF1	38211005	38229714	87	-0.8197305648737713
19	ENSG00000105697.7	HAMP	35280715	35285143	38	-0.0993173420818718
14	ENSG00000119632.3	IFI27L2	94127780	94130253	34	0.1867290846149119
X	ENSG00000123131.12	PRDX4	23664261	23686399	8	6.024195051649274
19	ENSG00000130612.14	CYP2G1P	40890825	40900508	44	0.11353201919755306
X	ENSG00000131831.17	RAI2	17800048	17861337	20	4.313213647518513
18	ENSG00000132204.13	LINC00470	1254382	1408344	41	0.6825945704605557
16	ENSG00000149926.13	FAM57B	30024702	30052978	97	0.23860844799061726
1	ENSG00000162598.13	C1orf87	59987268	60073770	46	-0.5221685815466823
4	ENSG00000163623.9	NKX6-1	84491986	84498450	54	-0.059294385260099614
10	ENSG00000165309.13	ARMC3	22928023	23038523	131	-0.5585120298919756
9	ENSG00000168263.8	KCNV2	2717501	2730037	37	-0.8197305648737713
3	ENSG00000174946.6	GPR171	151197831	151203201	80	-0.6486324244606951
7	ENSG00000179428.2	AC073072.5	22725394	22726705	20	-0.47753428404761894
15	ENSG00000183324.10	REC114	73443157	73560013	83	-0.7372736297349394
10	ENSG00000187122.16	SLIT1	96998037	97185920	165	-0.5708605424547515
10	ENSG00000223820.5	CFL1P1	87818312	87845612	86	-0.7401500344490848
13	ENSG00000224418.1	STK24-AS1	98577243	98578830	35	-0.8197305648737713
1	ENSG00000225891.1	RP3-476K8.3	26462755	26467282	47	-0.6741151262243448
13	ENSG00000226057.6	PHF2P2	18946754	19062718	162	0.6588953399305902
9	ENSG00000226334.1	RP11-217B7.2	104927552	104928892	37	-0.6347596022650402
3	ENSG00000229178.1	AC069513.4	195655564	195657927	17	-0.8197305648737713
2	ENSG00000231943.7	PGM5P4-AS1	113527567	113542672	86	-0.7401500344490848
7	ENSG00000232546.1	RP11-458F8.1	66848495	66858136	62	-0.8197305648737713
2	ENSG00000232788.1	AC078883.3	172464261	172466022	6	-0.8197305648737713
1	ENSG00000234476.1	RP11-496N12.6	225447242	225465343	14	-0.8197305648737713
2	ENSG00000244122.2	UGT1A7	233681937	233692347	69	0.27133004065888805
8	ENSG00000249188.1	ENPP7P1	8154307	8216916	31	-0.37818697671099416
4	ENSG00000249341.1	RP11-317M11.1	53659207	53737156	4	
14	ENSG00000258875.5	CTD-2547L24.3	91242758	91252211	72	-0.8197305648737713
15	ENSG00000261478.1	RP11-429B14.4	89508960	89510416	19	-0.8197305648737713
16	ENSG00000262686.1	GLIS2-AS1	4324666	4328340	49	-0.5403866621585449
17	ENSG00000262898.1	AC139099.4	83144130	83177607	78	-0.6442452926552317
10	ENSG00000265366.6	GLUD1P2	46759018	46784204	80	-0.8197305648737713
19	ENSG00000267439.1	AC002398.11	35748128	35753086	60	-0.5915997109896698
19	ENSG00000267493.3	CIRBP-AS1	1267813	1270241	129	-0.7666768779239802
18	ENSG00000269365.2	RP11-380M21.4	47878294	47882444	37	-0.4497886396563093
19	ENSG00000269399.2	CTD-3222D19.12	16542745	16544814	22	-0.19755550882622167
13	ENSG00000271901.1	RP11-266E6.3	34545928	34671182	87	-0.6623989415054254
1	ENSG00000272419.6	RP11-403I13.8	145164098	145216058	60	-0.8197305648737713
10	ENSG00000272853.1	RP11-398C13.6	14877687	14878686	65	-0.8197305648737713
12	ENSG00000274737.1	RP5-1057I20.6	47817450	47817966	2	
16	ENSG00000275393.1	RP11-568J23.8	85697334	85697868	29	-0.8197305648737713
17	ENSG00000277969.1	CTB-58E17.1	38702451	38704747	30	-0.8197305648737713
18	ENSG00000278607.1	RP11-405M12.3	75070196	75071091	34	-0.6184386349760346
17	ENSG00000278876.1	RP11-498C9.4	81862777	81863102	40	-0.8197305648737713
1	ENSG00000116748.21	AMPD1	114673089	114695618	21	-0.16792812520490985
12	ENSG00000135409.10	AMHR2	53423854	53431534	71	-0.7233372463311932
14	ENSG00000136315.4	RP11-84C10.2	20919360	20920299	23	-0.5221685815466823
1	ENSG00000136634.5	IL10	206770906	206772494	8	-0.8197305648737713
2	ENSG00000144406.18	UNC80	209771992	209999300	144	-0.6771487811962078
7	ENSG00000146678.9	IGFBP1	45888356	45893668	17	-0.417146705078298
21	ENSG00000160181.8	TFF2	42346356	42351128	23	-0.5221685815466823
11	ENSG00000168062.9	BATF2	64987942	64997045	8	0.035760137191609385
1	ENSG00000183888.4	C1orf64	16004235	16008807	32	-0.3919852138410809
X	ENSG00000188021.8	UBQLN2	56563638	56567868	13	2.8654601517155607
15	ENSG00000188095.4	MESP2	89760590	89778754	52	-0.8197305648737713
4	ENSG00000196620.9	UGT2B15	68646629	68670628	63	1.570211713912054
1	ENSG00000227001.3	NBPF2P	21424624	21427967	22	-0.8197305648737713
1	ENSG00000227579.5	RP1-35C21.2	177393286	177597709	35	-0.6241898329731128
3	ENSG00000228413.1	AC024937.2	196044694	196045254	3	
6	ENSG00000233902.1	XXbac-BPG181B23.6	31462727	31463336	21	-0.4938293450393406
12	ENSG00000235049.1	LINC00940	1929201	1936574	53	-0.6905998928639026
9	ENSG00000235880.1	RP11-59O6.3	267965	273002	86	-0.3422473823256518
9	ENSG00000238113.6	LINC01410	62801460	62813486	42	-0.3308787351221252
7	ENSG00000242593.5	RP5-921G16.1	124049131	124395118	114	-0.8197305648737713
5	ENSG00000243232.4	PCDHAC2	140966490	140988988	9	-0.8197305648737713
1	ENSG00000243364.7	EFNA4	155063730	155069553	56	-0.8197305648737713
3	ENSG00000243384.1	RP11-475O23.2	58572743	58574319	29	-0.5837331298212525
22	ENSG00000249923.1	XXbac-B444P24.8	20198728	20204918	34	-0.014562845282824772
4	ENSG00000251632.1	LINC02172	137545730	137603430	50	-0.6828520525433103
8	ENSG00000253988.1	RP11-489O18.1	138063267	138073240	32	-0.6058578893574261
18	ENSG00000264345.1	LINC01894	24933486	24987682	18	-0.8197305648737713
7	ENSG00000272701.2	MESTIT1	130486041	130491033	42	1.9504298037188899
17	ENSG00000275966.1	RP11-1055B8.9	81345475	81345966	140	-0.4286491010724545
13	ENSG00000278177.1	RP11-632L2.2	93226611	93226841	12	-0.8197305648737713
2	ENSG00000279598.1	RP11-65L3.3	178554752	178558966	63	-0.8197305648737713
X	ENSG00000124479.8	NDP	43948775	43973504	3	
14	ENSG00000165527.6	ARF6	49893091	49897054	104	-0.6223096336279141
15	ENSG00000185115.5	NSMCE3	29264991	29269829	2	
X	ENSG00000204071.10	TCEAL6	102140475	102142970	16	1.7467415413223708
22	ENSG00000234892.1	Z82214.2	43232140	43239010	3	
22	ENSG00000236754.5	AC004019.13	17580156	17589192	68	-0.8197305648737713
1	ENSG00000241547.1	ACTG1P20	27325328	27325796	14	-0.8197305648737713
4	ENSG00000248300.1	RP11-74M11.2	11740947	11769468	64	1.3189961902896803
5	ENSG00000248597.1	RP11-259O2.2	1963608	1967154	7	-0.8197305648737713
4	ENSG00000250942.1	ENPP7P11	9677307	9677934	30	-0.5915997109896698
17	ENSG00000267151.5	MIR2117HG	43444706	43451200	2	
7	ENSG00000006377.10	DLX6	97005547	97011039	41	-0.8197305648737713
X	ENSG00000102010.14	BMX	15464245	15556529	7	1.135676754132813
6	ENSG00000124721.17	DNAH8	38715340	39030529	131	3.3075222878386
4	ENSG00000126545.13	CSN1S1	69931080	69946574	25	0.0015405091089941384
X	ENSG00000134590.13	FAM127A	135032365	135033546	10	5.33980248999697
1	ENSG00000143443.9	C1orf56	151047739	151050970	45	-0.8197305648737713
3	ENSG00000156983.15	BRPF1	9731728	9748018	6	-0.8197305648737713
16	ENSG00000159753.13	CARMIL2	67644918	67657511	40	-0.6486324244606951
1	ENSG00000160055.19	TMEM234	32214476	32222357	88	-0.6641868008618839
1	ENSG00000163157.14	TMOD4	151170518	151176284	37	-0.6347596022650402
5	ENSG00000164588.6	HCN1	45254949	45696498	29	-0.5837331298212525
19	ENSG00000167634.12	NLRP7	54923508	54966312	51	-0.1487574652146492
12	ENSG00000167779.7	IGFBP6	53097435	53102345	25	-0.8197305648737713
12	ENSG00000170523.3	KRT83	52314300	52321398	54	1.84179606377408
10	ENSG00000175535.6	PNLIP	116545930	116567855	42	2.602232243387752
2	ENSG00000180251.4	SLC9A4	102473302	102533972	59	-0.239736868558259
X	ENSG00000184481.16	FOXO4	71096196	71103535	17	5.219027332058327
4	ENSG00000185149.5	NPY2R	155208628	155217078	7	-0.8197305648737713
1	ENSG00000198019.12	FCGR1B	121087344	121096310	97	-0.749174630682812
6	ENSG00000204475.9	NCR3	31588909	31592985	28	-0.5753046499979482
11	ENSG00000204572.9	KRTAP5-10	71565562	71566738	39	-0.8197305648737713
22	ENSG00000211639.2	IGLV4-60	22162198	22162681	38	1.1614057978039525
14	ENSG00000211970.3	IGHV4-61	106639118	106639657	35	2.1133804136361047
3	ENSG00000225764.1	P3H2-AS1	190120963	190144846	59	-0.5877330863475664
3	ENSG00000226155.1	AC124944.3	195912048	195913986	28	0.15797309462952086
10	ENSG00000227268.3	KLLN	87859160	87863112	3	
1	ENSG00000228918.3	LINC01344	182129309	182314061	30	-0.8197305648737713
9	ENSG00000230262.6	MIRLET7DHG	94199197	94204568	102	-0.6184386349760346
1	ENSG00000230489.1	VAV3-AS1	107964442	107994607	7	1.135676754132813
6	ENSG00000230533.2	RP11-95M15.1	137673377	137763984	5	-0.8197305648737713
1	ENSG00000231507.1	LINC01353	203287151	203288801	1	
1	ENSG00000233029.3	RP11-439A17.9	121090288	121097655	85	-0.7392137929146766
22	ENSG00000234009.1	RPL5P34	42776405	42777296	62	0.6152860966552544
1	ENSG00000236137.1	RP11-27K13.3	117025481	117059490	122	-0.4831440591431297
7	ENSG00000237738.1	RNF216-IT1	5662431	5680461	27	-0.31277311179799017
3	ENSG00000243422.2	RPL23AP49	75624274	75630201	15	-0.8197305648737713
1	ENSG00000246203.2	RP11-29H23.5	155615571	155650270	19	-0.8197305648737713
11	ENSG00000254968.6	RP11-65M17.3	112393117	112621729	60	-0.8197305648737713
14	ENSG00000258580.1	RP11-320M16.2	32373336	32417974	4	
15	ENSG00000259315.1	ACTG1P17	82725872	82730935	24	-0.8197305648737713
14	ENSG00000259687.1	LINC01220	75294403	75296638	28	-0.8197305648737713
15	ENSG00000259713.1	RP11-429B14.1	89518522	89591956	38	-0.8197305648737713
17	ENSG00000261886.1	RP11-63A1.1	46916769	46923034	46	-0.8197305648737713
17	ENSG00000262147.1	RP13-638C3.3	82588255	82588411	109	-0.06627086397215155
17	ENSG00000262692.1	CTD-3195I5.3	3721627	3722488	61	-0.7075350629635574
18	ENSG00000265751.1	RP11-296E23.1	21380285	21451017	29	-0.5837331298212525
17	ENSG00000267359.1	RP11-1094M14.12	35553444	35554767	18	-0.4395124750669354
19	ENSG00000268678.1	CTC-444N24.13	57350847	57352012	25	-0.5459735402128494
17	ENSG00000270765.5	GAS2L2	35744510	35752878	15	-0.36346885710556825
15	ENSG00000271725.1	RP11-761I4.4	81303214	81303548	12	-0.8197305648737713
21	ENSG00000272825.1	LL21NC02-1C16.2	44936302	44936954	23	-0.8197305648737713
22	ENSG00000273272.1	CTA-384D8.34	50542906	50543011	1	
8	ENSG00000279858.1	RP11-618M23.5	19375127	19375622	8	0.035760137191609385
3	ENSG00000282511.1	CLUHP10	75629992	75634057	5	-0.8197305648737713
X	ENSG00000102226.9	USP11	47232689	47248328	21	5.046491392145981
7	ENSG00000106682.14	EIF4H	74174244	74197101	56	-0.8197305648737713
X	ENSG00000130119.15	GNL3L	54530210	54561071	15	1.9178396817354468
10	ENSG00000148826.8	NKX6-2	132783480	132786052	16	0.4635054882242997
2	ENSG00000163083.5	INHBB	120346142	120351808	61	-0.4831440591431297
12	ENSG00000166856.2	GPR182	56994445	56998441	66	-0.7160347221991796
16	ENSG00000189149.11	CRYM-AS1	21300848	21318591	17	-0.8197305648737713
2	ENSG00000198914.3	POU3F3	104855510	104858574	28	-0.8197305648737713
6	ENSG00000238024.1	DDX39BP2	29993208	29993605	5	-0.8197305648737713
4	ENSG00000250971.1	RP11-696F12.1	187060098	187060930	26	-0.5565026565459618
11	ENSG00000255337.1	RP11-315O6.1	102453044	102462008	50	-0.8197305648737713
14	ENSG00000259038.1	CTD-2325P2.4	68627165	68628445	17	-0.8197305648737713
18	ENSG00000263551.5	RP11-78F17.1	976588	1174823	6	0.3209237045467362
1	ENSG00000284138.1	RP5-848E13.5	42952201	42952641	8	-0.8197305648737713
1	ENSG00000163467.11	TSACC	156337313	156346995	57	-0.5795928239431382
22	ENSG00000184068.2	RP5-821D11.7	41831214	41834665	27	-0.5662518383358807
19	ENSG00000198258.10	UBL5	9827891	9830115	66	-0.4049471941754049
1	ENSG00000203761.5	MSTO2P	155745828	155749631	30	-0.8197305648737713
9	ENSG00000213839.4	TMX2P1	37885682	37886390	49	-0.6800586135161582
2	ENSG00000232893.1	IQCA1-AS1	236391073	236392388	33	-0.8197305648737713
7	ENSG00000241134.3	BET1P1	150749735	150750094	74	-0.7272450835694058
11	ENSG00000255031.5	RP11-802E16.3	68050739	68052858	15	-0.36346885710556825
12	ENSG00000257605.2	RP11-680A11.5	53298654	53300314	60	-0.8197305648737713
12	ENSG00000257859.1	CASC18	105704202	105744062	88	-0.5864149188559402
10	ENSG00000259994.1	RP11-305E6.4	30302825	30306066	24	-0.8197305648737713
16	ENSG00000261141.1	RP11-303E16.5	81055300	81056426	16	-0.8197305648737713
10	ENSG00000264204.2	AGAP7P	46109620	46131358	58	0.5962540454413415
19	ENSG00000267980.1	AC007292.6	4363878	4364640	20	0.89125083925699
8	ENSG00000269899.1	RP11-589N15.2	11846153	11846391	56	-0.3308787351221252
6	ENSG00000271734.1	RP1-111B22.3	108030248	108030718	28	-0.3308787351221252
5	ENSG00000272040.1	CTC-366B18.4	75608816	75609983	19	-0.4595239534778216
1	ENSG00000116147.16	TNR	175315193	175743770	167	-0.5738410217651588
17	ENSG00000129673.9	AANAT	76453350	76470117	26	-0.5565026565459618
19	ENSG00000129991.12	TNNI3	55151769	55157732	134	0.04852865513288377
12	ENSG00000139219.17	COL2A1	47972964	48004486	54	0.3209237045467362
X	ENSG00000147138.1	GPR174	79170971	79172229	11	1.0467946032688773
8	ENSG00000147570.9	DNAJC5B	66021559	66100526	15	-0.8197305648737713
16	ENSG00000162062.14	C16orf59	2460079	2464949	85	-0.7392137929146766
1	ENSG00000162782.15	TDRD5	179591612	179691272	150	0.2296713629930956
11	ENSG00000176029.13	C11orf16	8920084	8932989	66	-0.5086430368499965
11	ENSG00000179826.6	MRGPRX3	18120954	18138480	2	
1	ENSG00000179902.12	C1orf194	109105950	109113678	60	0.5490545584308378
21	ENSG00000184221.12	OLIG1	33070143	33072420	50	-0.8197305648737713
12	ENSG00000189238.5	LINC00943	126726269	126746252	57	0.14082039884876135
X	ENSG00000196664.4	TLR7	12867082	12890380	7	-0.8197305648737713
6	ENSG00000198221.8	AFDN-AS1	167823875	167826709	62	-0.7093446678330769
11	ENSG00000198488.10	B3GNT6	77034397	77041973	123	0.18181952534911336
15	ENSG00000200623.1	SNORD18A	66503242	66503314	58	-0.7017318473475118
16	ENSG00000205018.2	RP11-830F9.6	88939788	88951524	9	-0.8197305648737713
19	ENSG00000205786.8	LINC01531	35399510	35419385	101	1.0775953486177663
2	ENSG00000213225.7	NOC2LP1	130229378	130232106	50	-0.40909502788238855
2	ENSG00000222005.8	LINC01118	46816667	46822657	15	-0.36346885710556825
1	ENSG00000224387.1	RP3-395M20.2	2492299	2493258	31	-0.8197305648737713
2	ENSG00000225449.3	RAB6C-AS1	129966591	129979663	90	-0.1353380032214667
1	ENSG00000226251.5	RP11-15I11.3	212225277	212238977	23	-0.8197305648737713
3	ENSG00000232065.1	LINC01063	196631497	196632587	16	-0.8197305648737713
22	ENSG00000232363.1	RP1-102D24.5	45435863	45448743	20	-0.1353380032214667
22	ENSG00000233521.5	LINC01638	27221348	27224727	17	-0.8197305648737713
2	ENSG00000234663.5	LINC01934	181101931	181399559	81	-0.7352376560278078
1	ENSG00000237292.1	LINC01732	181174483	181182208	2	
7	ENSG00000237640.1	RP4-604G5.1	99929620	99948620	38	-0.6396272591757964
12	ENSG00000249267.6	LINC00939	125958687	125983374	91	0.5340129636692487
