CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
2	ENSG00000217258.2	AC007249.3	10452318	10455552	5	-0.8694623543751824
6	ENSG00000219392.1	ZNF602P	28115627	28116551	6	-0.8694623543751824
11	ENSG00000219435.5	TEX40	64300390	64304770	19	-0.8694623543751824
3	ENSG00000223351.5	ZNF385D-AS2	21942565	21979828	36	-0.4476162685282731
22	ENSG00000223831.1	RP1-56J10.8	30598308	30606687	17	-0.8694623543751824
1	ENSG00000224238.2	WARS2-IT1	119047404	119064785	42	-0.5078799950778315
1	ENSG00000224358.1	RP11-466F5.8	165769180	165775176	39	-0.8694623543751824
6	ENSG00000224506.2	RP1-293L8.2	125674352	125718235	78	-0.6747641609073781
21	ENSG00000224541.1	AP001439.2	26158090	26175824	11	-0.8694623543751824
9	ENSG00000224549.1	RP11-370B11.3	22767174	22768316	36	-0.6585393114517277
3	ENSG00000224728.1	IMPDH1P8	15878046	15879571	13	-0.8694623543751824
9	ENSG00000225460.1	RP13-93L13.1	89472236	89472692	7	-0.8694623543751824
9	ENSG00000225564.6	LINC01492	103140522	103325034	21	3.107943597895677
1	ENSG00000225603.3	RP11-325P15.1	147050816	147052481	5	3.6864753727714383
1	ENSG00000226133.6	RP4-683M8.2	48050658	48091736	18	-0.025770182681363798
5	ENSG00000226306.6	NPY6R	137801192	137810751	45	-0.5319854856976549
1	ENSG00000226349.1	RP11-145A3.2	225710967	225736274	4	
8	ENSG00000226490.1	AC138647.1	141514637	141518737	13	-0.8694623543751824
7	ENSG00000226690.7	AC005281.1	12483343	12541910	11	0.5111248356692482
13	ENSG00000227248.1	FAM155A-IT1	107788341	107835451	12	-0.8694623543751824
2	ENSG00000227718.1	AC016730.1	13723047	13758152	1	
6	ENSG00000228022.5	HCG20	30766824	30792250	3	
16	ENSG00000228695.10	CES1P1	55760565	55793960	28	1.3000318014089225
20	ENSG00000228888.1	LINC01428	7147177	7254202	20	-0.8694623543751824
6	ENSG00000229017.6	LINC01277	142966420	143038077	23	-0.8694623543751824
10	ENSG00000229240.8	LINC00710	10917879	10952166	8	-0.8694623543751824
17	ENSG00000229782.1	AC118754.4	4497393	4499674	7	-0.8694623543751824
7	ENSG00000230189.7	GS1-124K5.2	66427948	66453634	14	-0.3270888154291561
21	ENSG00000230323.5	LINC00159	32080315	32197813	20	-0.8694623543751824
2	ENSG00000230448.5	LINC00276	13710530	14400963	9	-0.8694623543751824
9	ENSG00000230537.1	RP11-305L7.1	91104956	91107304	31	-0.8694623543751824
2	ENSG00000230587.1	AC093609.1	43097745	43102691	13	-0.8694623543751824
14	ENSG00000230805.6	AL132709.1	101073868	101077910	31	-0.6245194658189125
2	ENSG00000230876.6	LINC00486	32825442	32926693	19	-0.4698186940991631
2	ENSG00000231431.7	FAR2P4	131279289	131309068	8	1.0288450319359097
3	ENSG00000231574.5	LINC02015	177816864	177899224	1	
7	ENSG00000231638.1	AC011738.4	43508727	43522542	13	-0.8694623543751824
9	ENSG00000232211.1	RP11-395D3.1	86632146	86696496	1	
7	ENSG00000232445.1	RP11-132A1.4	101308345	101310985	9	-0.025770182681363798
22	ENSG00000232464.1	CTA-125H2.1	25959073	25983526	7	-0.8694623543751824
21	ENSG00000232837.1	LINC01700	38974428	38977774	2	
2	ENSG00000233654.1	AC093388.3	190534854	190568102	6	-0.8694623543751824
21	ENSG00000234883.5	MIR155HG	25561908	25575168	6	-0.8694623543751824
2	ENSG00000235403.1	AC114808.3	1059132	1068341	18	0.3960759031655455
6	ENSG00000235743.1	RP11-439H9.1	23337710	23346560	10	1.4085065091981284
1	ENSG00000236268.5	LINC01361	82973881	82986208	1	
9	ENSG00000237009.2	GLIS3-AS1	3898641	3901248	9	-0.8694623543751824
1	ENSG00000237463.5	RP11-280O1.2	165476840	165581612	28	-0.5982755849021693
3	ENSG00000240216.7	CPHL1P	149229355	149291800	23	-0.5393219393645577
7	ENSG00000240720.7	LRRD1	92141642	92165276	3	
3	ENSG00000241213.1	LINC02024	117678692	117690932	2	
3	ENSG00000242029.1	RP11-457K10.1	109648106	109810861	1	
3	ENSG00000242120.3	RP11-231I13.2	70196893	70312726	1	
3	ENSG00000242790.1	RP11-451G4.3	155291187	155294176	9	-0.025770182681363798
3	ENSG00000243083.5	LINC00870	72151256	72174332	7	-0.8694623543751824
3	ENSG00000243384.1	RP11-475O23.2	58572743	58574319	17	-0.4228017928902196
2	ENSG00000243478.9	AOX2P	200738607	200794239	14	-0.3270888154291561
1	ENSG00000246203.2	RP11-29H23.5	155615571	155650270	11	-0.8694623543751824
5	ENSG00000248925.1	CTD-2083E4.6	269857	271516	3	
4	ENSG00000249661.1	TNRC18P1	140641839	140645489	11	-0.8694623543751824
5	ENSG00000250362.1	AC008592.5	95861785	95874519	8	-0.8694623543751824
4	ENSG00000250906.1	RP11-632F7.3	40825753	40826151	17	0.02385876859474322
4	ENSG00000251339.5	RP11-506N2.1	58780625	58984152	5	0.6491835546736913
4	ENSG00000251488.1	RP11-404I7.2	132836771	132981677	16	-0.8694623543751824
5	ENSG00000253141.1	CTB-164N12.1	173463499	173484584	11	-0.8694623543751824
7	ENSG00000253308.2	RP1-170O19.17	27239242	27241228	1	
8	ENSG00000253372.5	RP11-44N11.1	122807745	122816517	2	
8	ENSG00000253471.1	RP11-175E9.1	23707140	23789487	12	0.3960759031655455
8	ENSG00000253642.5	RP11-317N12.1	33604855	34039008	15	-0.8694623543751824
8	ENSG00000253678.1	RP11-981G7.3	10477490	10479375	29	-0.08395584969473056
5	ENSG00000253910.2	PCDHGB2	141360041	141362629	14	-0.8694623543751824
5	ENSG00000253959.1	LINC01863	173642518	173658194	13	-0.8694623543751824
4	ENSG00000254531.1	FLJ20021	101347779	101348883	18	-0.4476162685282731
11	ENSG00000255193.1	RP11-945A11.1	23730587	23796970	4	
11	ENSG00000255496.1	RP11-587D21.4	27696311	27877648	10	-0.8694623543751824
12	ENSG00000256056.1	RP11-709A23.2	27592460	27594039	22	-0.8694623543751824
12	ENSG00000256417.1	RP11-1038A11.3	5290479	5383653	4	
14	ENSG00000257845.1	RP11-626P14.1	26775494	26822107	5	-0.8694623543751824
12	ENSG00000257896.1	RP11-210N13.1	43736661	43741067	16	-0.8694623543751824
12	ENSG00000258162.2	RP11-315E17.1	81378041	81472954	27	-0.5882316304772429
14	ENSG00000258670.1	RP11-1042B17.3	60515118	60554916	8	-0.8694623543751824
14	ENSG00000258700.5	LINC00871	45940942	46501823	15	-0.8694623543751824
14	ENSG00000259048.1	CTD-2058B24.2	38034286	38194281	44	-0.8694623543751824
14	ENSG00000259072.1	RP11-96D24.1	38290952	38311930	10	-0.8694623543751824
14	ENSG00000259103.1	RP11-270M14.4	75814501	75847698	2	
2	ENSG00000259439.2	LINC01833	44921076	44939199	8	0.07969133878036358
10	ENSG00000259994.1	RP11-305E6.4	30302825	30306066	16	-0.8694623543751824
16	ENSG00000260034.1	LCMT1-AS2	25140576	25149032	5	0.6491835546736913
15	ENSG00000260392.5	RP11-1129I3.1	56542951	56629592	21	-0.14629763578048074
9	ENSG00000260412.1	RP11-438B23.2	27937616	27944497	14	-0.8694623543751824
16	ENSG00000260541.1	LA16c-429E7.1	1841019	1843547	13	-0.8694623543751824
16	ENSG00000260577.2	RP11-615I2.2	68644247	68646168	13	-0.8694623543751824
16	ENSG00000260601.1	RP11-552C15.1	12545481	12546684	1	
16	ENSG00000260701.1	RP11-449J10.1	77433381	77444336	4	
8	ENSG00000260838.3	RP11-531A24.3	72947149	72950445	30	-0.8694623543751824
16	ENSG00000261193.1	RP11-863P13.5	88079160	88087383	27	-0.5882316304772429
16	ENSG00000261722.1	RP11-679B19.2	79212710	79229453	21	-0.5078799950778315
17	ENSG00000262670.5	RP11-64J4.2	3279075	3383899	14	0.21528472351687009
17	ENSG00000263154.1	RP11-1055B8.2	81362271	81374214	4	
10	ENSG00000263482.3	ANTXRLP1	46233884	46273557	29	0.17787965186542004
18	ENSG00000263618.5	RP11-527H14.4	14903579	14915628	37	-0.25379509394996336
18	ENSG00000263745.6	RP11-161I6.2	1883523	2489426	4	
18	ENSG00000265158.1	LRRC37A7P	31724197	31726956	15	-0.8694623543751824
17	ENSG00000265254.1	CTD-2350C19.2	28406630	28406723	30	-0.8694623543751824
18	ENSG00000266171.1	RP11-769O8.1	735745	737459	4	
16	ENSG00000267070.1	RP11-10K17.6	5098738	5142595	28	-0.8694623543751824
18	ENSG00000267476.1	RP11-126O1.4	58672612	58697267	28	-0.5982755849021693
18	ENSG00000267669.1	RP11-824M15.3	59821039	59825261	6	-0.8694623543751824
19	ENSG00000267703.1	CTD-2013N17.4	16440945	16443584	2	
17	ENSG00000267750.5	RUNDC3A-AS1	44299573	44311455	63	-0.6284074481769485
19	ENSG00000268423.4	AC011551.3	46547055	46600861	16	-0.3948855077974094
19	ENSG00000268686.1	AC010524.2	49368704	49388081	27	-0.8694623543751824
16	ENSG00000268754.1	LINC01081	86225579	86275745	32	-0.8694623543751824
3	ENSG00000270178.1	RP11-494H4.3	179804062	179804366	4	
5	ENSG00000271904.1	CTC-498M16.4	88433891	88498697	13	-0.8694623543751824
6	ENSG00000271911.1	RP11-532F6.5	761674	780648	3	
20	ENSG00000272259.5	LINC01749	63009382	63085071	22	2.2368588232247864
8	ENSG00000272267.2	RP11-375N15.2	9555143	9555913	20	-0.8694623543751824
8	ENSG00000272425.1	RP11-363E6.4	81275398	81277570	2	
22	ENSG00000273076.1	RP3-508I15.22	38743494	38743910	8	0.07969133878036358
22	ENSG00000273295.1	AP000350.5	23901431	23907068	43	-0.16311541993384587
16	ENSG00000275393.1	RP11-568J23.8	85697334	85697868	23	-0.8694623543751824
16	ENSG00000275734.1	RP11-368I7.6	89684641	89685300	22	-0.8694623543751824
13	ENSG00000276476.2	LINC00540	22040974	22276524	13	0.2987268064316435
12	ENSG00000277011.1	RP13-895J2.6	132282813	132284606	2	
12	ENSG00000277052.1	MIR6763	132581996	132582061	10	-0.8694623543751824
20	ENSG00000277425.1	RP5-1116H23.3	5066081	5068154	10	-0.8694623543751824
14	ENSG00000277826.1	uc_338	93637178	93637338	43	-0.8694623543751824
22	ENSG00000279110.1	CTA-243E7.1	25052121	25065241	9	-0.8694623543751824
16	ENSG00000280132.1	RP11-452L6.6	31470203	31472029	3	
12	ENSG00000280200.1	RP11-243M5.2	130976785	130978812	59	-0.740763548523583
2	ENSG00000281131.1	SCHLAP1	180692103	180916939	15	-0.3632470513588912
4	ENSG00000281731.2	RP11-384K6.8	118664086	118685341	22	-0.8694623543751824
2	ENSG00000283058.1	RP11-358H12.1	50620962	50632993	17	-0.4228017928902196
13	ENSG00000283347.1	RP11-569D9.6	114175484	114215835	24	0.07969133878036358
3	ENSG00000283434.1	RP11-249L12.1	88338412	88467562	4	
9	ENSG00000283647.1	RP11-265B7.1	14790634	14791158	3	
7	ENSG00000083622.8	AC000111.6	117604790	117647415	13	-0.8694623543751824
12	ENSG00000089234.15	BRAP	111642145	111685986	31	-0.8694623543751824
19	ENSG00000105675.8	ATP4A	35550042	35563658	55	-0.3172274783574102
2	ENSG00000115325.13	DOK1	74549025	74557554	8	0.07969133878036358
1	ENSG00000117501.14	MROH9	170935470	171064765	42	-0.6886711747265071
22	ENSG00000128253.13	RFPL2	32190434	32203477	26	-0.5774150641734759
10	ENSG00000130643.8	CALY	133324071	133336935	45	-0.7007239200364186
13	ENSG00000136149.6	RPL13AP25	54440703	54441315	1	
2	ENSG00000144481.16	TRPM8	233917397	234019522	13	-0.8694623543751824
11	ENSG00000149516.13	MS4A3	60056586	60071128	25	-0.5657331725654077
11	ENSG00000150783.9	TEX12	112167371	112172554	1	
16	ENSG00000157322.17	CLEC18A	69950704	69964347	14	0.21528472351687009
5	ENSG00000158402.18	CDC25C	138285264	138338355	43	-0.8694623543751824
16	ENSG00000159723.4	AGRP	67482570	67483813	4	
12	ENSG00000161634.11	DCD	54644590	54648493	11	-0.1791687593529671
12	ENSG00000161800.12	RACGAP1	49989161	50033136	31	-0.6245194658189125
2	ENSG00000163121.9	NEURL3	96497642	96508109	29	-0.8694623543751824
2	ENSG00000163599.14	CTLA4	203867785	203873960	8	-0.8694623543751824
11	ENSG00000166349.9	RAG1	36510708	36590475	25	-0.5657331725654077
9	ENSG00000167103.11	PIP5KL1	127920878	127930797	26	-0.5774150641734759
16	ENSG00000169340.9	PDILT	20359169	20404737	19	1.1287559470049142
2	ENSG00000171126.7	KCNG3	42442016	42494097	21	-0.8694623543751824
1	ENSG00000171786.5	NHLH1	160367066	160372848	18	-0.4476162685282731
21	ENSG00000174680.9	GRIK1-AS1	29748174	29764002	11	-0.8694623543751824
8	ENSG00000178460.17	MCMDC2	66870748	66921683	12	-0.8694623543751824
16	ENSG00000179965.11	ZNF771	30407296	30431108	17	-0.8694623543751824
3	ENSG00000183813.6	CCR4	32951573	32956349	5	-0.8694623543751824
4	ENSG00000185149.5	NPY2R	155208628	155217078	6	-0.8694623543751824
8	ENSG00000185900.9	POMK	43093505	43123434	3	
5	ENSG00000186334.9	SLC36A3	151276761	151303766	11	-0.8694623543751824
1	ENSG00000189433.5	GJB4	34759740	34763724	34	-0.4228017928902196
14	ENSG00000196183.5	RPS2P4	104835996	104836852	1	
2	ENSG00000200779.1	RNU6-105P	71379754	71379858	18	-0.4476162685282731
6	ENSG00000204392.10	LSM2	31797395	31806984	33	-0.6393644893677773
6	ENSG00000204424.9	LY6G6F	31706884	31710595	28	-0.5982755849021693
5	ENSG00000204967.10	PCDHA4	140806928	140817593	5	2.167829463722565
2	ENSG00000211599.2	IGKV5-2	88897231	88897784	8	3.876306111402548
7	ENSG00000211699.2	TRGV3	38358511	38359162	1	
14	ENSG00000211793.2	TRAV9-2	21941127	21941657	5	-0.8694623543751824
12	ENSG00000213144.2	RP11-64B16.2	119194849	119195394	23	-0.8694623543751824
20	ENSG00000214185.3	XPOTP1	34213494	34215892	2	
12	ENSG00000214851.4	LINC00612	9055585	9065070	19	-0.07017503382314373
6	ENSG00000214975.4	PPIAP29	24976418	24976982	14	-0.8694623543751824
5	ENSG00000215196.4	AC091878.1	17130027	17217047	81	-0.8694623543751824
1	ENSG00000218283.2	MORF4L1P1	220253569	220254536	5	-0.8694623543751824
6	ENSG00000220305.1	HNRNPH1P1	159712800	159713985	1	
8	ENSG00000222898.1	RN7SKP97	61631679	61632012	1	
1	ENSG00000224260.6	RP1-272L16.1	209528454	209567673	8	-0.8694623543751824
7	ENSG00000224458.3	GUSBP6	64100304	64150721	10	-0.8694623543751824
10	ENSG00000224745.1	RP11-380G5.2	87878691	87880427	10	0.6491835546736913
19	ENSG00000225370.1	AC011515.2	54671230	54672591	2	
19	ENSG00000226510.1	UPK1A-AS1	35667947	35668685	10	1.4085065091981284
1	ENSG00000226754.1	RP5-1024G6.5	53238610	53241945	2	
7	ENSG00000227017.1	AC007036.6	30176386	30179014	2	
11	ENSG00000227160.3	THEM7P	32112048	32343409	14	-0.8694623543751824
3	ENSG00000227509.1	LINC01839	184505112	184508399	8	-0.8694623543751824
2	ENSG00000228033.5	AC010967.2	52722676	52910020	11	-0.1791687593529671
1	ENSG00000228058.1	LINC01736	230002729	230007162	21	-0.8694623543751824
1	ENSG00000228463.9	AP006222.2	257863	297502	11	-0.8694623543751824
7	ENSG00000228668.1	TRGV5P	38345029	38345499	9	-0.8694623543751824
10	ENSG00000228701.1	TNKS2-AS1	91782838	91798291	12	-0.8694623543751824
1	ENSG00000228918.3	LINC01344	182129309	182314061	25	-0.8694623543751824
9	ENSG00000229065.1	RP11-80I15.4	95113707	95114134	23	-0.5393219393645577
9	ENSG00000229109.1	RP11-439K3.1	83219330	83234242	1	
13	ENSG00000229373.8	LINC00452	113888305	113923512	26	-0.5774150641734759
9	ENSG00000229419.1	RALGAPA1P1	105520127	105526359	1	
20	ENSG00000229873.1	OGFR-AS1	62802014	62805587	22	-0.8694623543751824
2	ENSG00000229941.5	AC012499.1	177698428	177723289	4	
7	ENSG00000230358.3	SPDYE21P	67279777	67286230	3	
7	ENSG00000230539.1	AOAH-IT1	36597833	36600120	5	-0.8694623543751824
20	ENSG00000230772.1	VN1R108P	25734263	25735093	46	-0.7043921468698701
2	ENSG00000231172.2	AC007099.1	75524067	75542706	10	-0.8694623543751824
1	ENSG00000231407.5	RP11-576I22.2	170460452	170532647	52	-0.5774150641734759
13	ENSG00000231473.2	LINC00441	48296512	48303661	6	-0.8694623543751824
10	ENSG00000231705.1	RP11-432J24.2	132419082	132420953	9	-0.8694623543751824
6	ENSG00000231760.4	RP11-350J20.5	149796150	149799150	3	
1	ENSG00000232298.2	RP11-10N16.3	24307555	24321901	17	-0.4228017928902196
3	ENSG00000232439.1	RPL18AP7	38526801	38527325	2	
1	ENSG00000232671.5	RP11-126K1.2	151280023	151281617	10	-0.8694623543751824
1	ENSG00000233154.5	LINC01762	116423723	116478842	36	-0.6585393114517277
10	ENSG00000233321.1	RP11-482E14.1	3486893	3502838	18	-0.025770182681363798
10	ENSG00000233334.3	FAM53B-AS1	124703624	124714217	12	-0.8694623543751824
2	ENSG00000233723.7	LINC01122	58427798	59063766	39	-0.8694623543751824
14	ENSG00000234648.1	AL162151.3	98973313	98973471	1	
15	ENSG00000234797.5	RPS3AP6	59768351	59769146	4	
1	ENSG00000234915.1	RP11-384C4.7	212299579	212331713	13	-0.8694623543751824
1	ENSG00000235079.1	ZRANB2-AS1	71048854	71058736	24	-0.23669322560481845
1	ENSG00000235545.1	RP11-230B22.1	62688481	62710694	14	-0.8694623543751824
2	ENSG00000235655.3	H3F3AP4	174719907	174720318	8	1.0288450319359097
15	ENSG00000235731.1	AC124997.1	25484830	25578791	39	-0.8694623543751824
21	ENSG00000236332.1	AP001605.4	27361163	27395787	14	0.21528472351687009
2	ENSG00000236525.1	AC007278.2	102433956	102435340	17	-0.8694623543751824
22	ENSG00000236641.1	CTA-221G9.7	25212741	25213685	4	
3	ENSG00000236732.1	AC094019.4	32151082	32151895	4	
3	ENSG00000237167.1	AC128709.2	197458404	197467105	2	
1	ENSG00000237435.9	RP11-147C23.1	95937900	96022880	5	-0.8694623543751824
1	ENSG00000237919.5	RP11-181B18.1	70013981	70031222	18	-0.8694623543751824
7	ENSG00000238228.1	OR7E7P	97946986	97947998	6	-0.8694623543751824
3	ENSG00000239508.1	PLCH1-AS1	155449183	155457753	1	
17	ENSG00000240280.6	TCAM1P	63849291	63864379	25	0.041725191054141714
7	ENSG00000243107.1	AC000120.7	92205697	92206857	5	-0.8694623543751824
2	ENSG00000244063.1	AC024704.2	113829389	113831048	3	
22	ENSG00000244752.2	CRYBB2	25219521	25231869	18	-0.4476162685282731
5	ENSG00000248131.5	LINC01194	12574856	12804363	12	1.0288450319359097
4	ENSG00000248213.3	CICP16	118635969	118638782	7	-0.8694623543751824
4	ENSG00000249425.1	RP11-502M1.2	160539253	160586817	1	
6	ENSG00000250535.1	STK19B	32013269	32013787	11	2.582005620735893
4	ENSG00000251411.1	RP11-397E7.4	86913265	86914817	12	-0.8694623543751824
8	ENSG00000253796.1	RP11-1084E5.1	108895028	109063417	30	-0.8694623543751824
8	ENSG00000253878.5	RP11-347C18.3	94950036	94951396	2	
8	ENSG00000254162.1	RP11-48B3.3	80535005	80539135	7	0.21528472351687009
11	ENSG00000254638.1	RP11-356J5.4	112165196	112172606	21	-0.5078799950778315
11	ENSG00000255084.1	RP11-843A23.1	78533175	78558565	1	
12	ENSG00000256193.5	LINC00507	127915371	127951552	9	-0.025770182681363798
11	ENSG00000256789.1	RP11-697H9.2	63637676	63658962	38	-0.2699968639611534
12	ENSG00000257258.1	RP11-946L16.1	29143195	29148675	5	-0.8694623543751824
15	ENSG00000259410.5	RP11-34F13.3	67832724	67873866	5	-0.8694623543751824
15	ENSG00000259442.1	RP11-752G15.8	82744222	82750289	11	-0.8694623543751824
15	ENSG00000259704.1	CTD-3094K11.1	90839723	90841378	14	-0.8694623543751824
15	ENSG00000260144.1	RP11-361M10.3	72605182	72612326	30	-0.8694623543751824
16	ENSG00000260185.1	RP11-432I5.6	71655026	71664212	1	
14	ENSG00000261208.1	RP11-452D12.1	52286796	52289268	3	
16	ENSG00000261560.1	RP11-166B2.3	11881074	11882569	1	
16	ENSG00000261592.1	RP11-178L8.3	87396703	87400295	12	-0.8694623543751824
17	ENSG00000262772.1	LINC01977	79823451	79827704	23	-0.5393219393645577
16	ENSG00000263280.1	LA16c-325D7.2	2866347	2867618	21	-0.5078799950778315
18	ENSG00000263393.1	RP11-53I6.4	32122399	32124478	18	-0.4476162685282731
17	ENSG00000263563.5	UBBP4	22202994	22205154	5	3.6864753727714383
18	ENSG00000266456.1	RP11-806L2.2	650334	652843	5	-0.8694623543751824
18	ENSG00000267413.1	LINC01901	39841173	39924840	5	-0.8694623543751824
18	ENSG00000267504.1	RP11-845C23.2	58371565	58372666	7	0.21528472351687009
17	ENSG00000267658.1	RP11-358B23.1	42154599	42155972	3	
3	ENSG00000269888.1	RP11-3P17.5	161429111	161429613	5	-0.8694623543751824
22	ENSG00000270083.1	RP1-257I20.14	42089629	42090028	14	-0.8694623543751824
1	ENSG00000271252.1	RP11-286B14.2	95743095	95759470	4	
3	ENSG00000271324.1	RP11-10C24.2	33793643	33794145	5	0.6491835546736913
19	ENSG00000271366.1	AC002128.5	35251439	35253639	5	0.6491835546736913
6	ENSG00000271367.1	RP3-483K16.4	53350157	53350705	4	
2	ENSG00000271532.1	BBIP1P1	101068377	101068656	2	
7	ENSG00000271664.1	RP4-800G7.3	149275618	149277992	4	
5	ENSG00000271828.1	CTD-2310F14.1	56927873	56929573	9	-0.8694623543751824
5	ENSG00000271862.1	RP11-343L5.2	83049375	83050964	3	
10	ENSG00000273108.1	RP11-416N2.4	103608618	103610050	23	-0.5393219393645577
1	ENSG00000273382.1	RP5-1065J22.8	109087970	109089802	8	-0.8694623543751824
4	ENSG00000273447.1	AC004067.5	109692003	109692703	4	
16	ENSG00000273724.1	RP11-347C12.12	30336399	30343336	6	-0.8694623543751824
14	ENSG00000273888.1	FRMD6-AS1	51649515	51651744	17	-0.8694623543751824
15	ENSG00000273972.1	CTD-2306A12.1	45702639	45703183	28	-0.3270888154291561
16	ENSG00000274220.1	RP11-77K12.9	75433835	75436392	47	-0.7079042789444512
15	ENSG00000274376.4	ADAMTS7P1	82298552	82334609	59	0.2888268982892128
14	ENSG00000275630.1	RP6-65G23.5	70822003	70823984	4	
12	ENSG00000277840.1	RP11-103B5.4	117002462	117003152	5	-0.8694623543751824
15	ENSG00000278408.1	RP11-1123I8.1	71547607	71549832	4	
16	ENSG00000279412.1	RP11-394B2.5	70713986	70716890	1	
16	ENSG00000279622.1	RP11-254F19.4	84917376	84919923	16	-0.3948855077974094
20	ENSG00000280387.1	RP5-1153D9.5	56522251	56523499	8	0.07969133878036358
22	ENSG00000281732.1	CTA-299D3.8	48538899	48547387	5	-0.8694623543751824
10	ENSG00000281974.1	RP11-411A19.5	86948676	86949875	57	-0.6030332475245028
8	ENSG00000282692.1	CTD-3212A4.2	1018756	1019704	1	
17	ENSG00000282936.1	CTC-281F24.5	6636779	6640316	12	-0.23669322560481845
1	ENSG00000085840.12	ORC1	52372828	52404459	1	
20	ENSG00000100987.14	VSX1	25070884	25082365	16	-0.8694623543751824
19	ENSG00000104848.1	KCNA7	49067417	49072941	31	2.8046809739688667
5	ENSG00000113196.2	HAND1	154474971	154478264	41	-0.8694623543751824
2	ENSG00000115194.10	SLC30A3	27254571	27275817	57	-0.8694623543751824
2	ENSG00000115474.6	KCNJ13	232766463	232776568	36	-0.8694623543751824
9	ENSG00000119440.8	LCN1P1	133224904	133228591	24	-0.5530777899900005
3	ENSG00000121570.12	DPPA4	109326140	109337572	8	-0.8694623543751824
6	ENSG00000124557.12	BTN1A1	26501220	26510422	1	
4	ENSG00000128040.10	SPINK2	56809860	56821742	10	2.167829463722565
7	ENSG00000128610.11	FEZF1	122301393	122310691	17	-0.8694623543751824
19	ENSG00000128626.11	MRPS12	38930896	38933162	11	-0.1791687593529671
15	ENSG00000128965.11	CHAC1	40952961	40956519	5	-0.8694623543751824
12	ENSG00000130783.13	CCDC62	122774326	122827528	27	-0.3070009065793033
11	ENSG00000132259.12	CNGA4	6234764	6244429	30	-0.11013939985074556
8	ENSG00000133863.7	TEX15	30831543	30890606	13	-0.28536777397176943
12	ENSG00000134545.13	KLRC1	10446027	10454685	59	-0.6120647426719835
1	ENSG00000135824.12	RGS8	182641815	182684576	8	0.07969133878036358
13	ENSG00000136099.13	PCDH8	52842888	52848641	19	-0.4698186940991631
2	ENSG00000136541.14	ERMN	157318624	157327713	7	-0.8694623543751824
2	ENSG00000138379.4	MSTN	190055696	190062729	2	
1	ENSG00000142224.15	IL19	206798869	206842981	10	-0.11013939985074556
14	ENSG00000156127.6	BATF	75522424	75547015	13	-0.8694623543751824
8	ENSG00000156509.13	FBXO43	100133359	100145800	17	-0.8694623543751824
6	ENSG00000156564.8	LRFN2	40391585	40587465	39	0.2987268064316435
7	ENSG00000157219.3	HTR5A	155070323	155085749	24	0.07969133878036358
19	ENSG00000160505.15	NLRP4	55836800	55881854	1	
1	ENSG00000162374.16	ELAVL4	50048013	50203786	9	-0.8694623543751824
12	ENSG00000166866.12	MYO1A	57028516	57051198	25	-0.8694623543751824
2	ENSG00000169679.14	BUB1	110637697	110678114	7	-0.8694623543751824
5	ENSG00000172568.4	FNDC9	157341599	157345721	39	0.10402861296383904
3	ENSG00000174255.6	ZNF80	114236204	114237578	13	-0.28536777397176943
11	ENSG00000179331.2	RAB39A	107928502	107963482	12	-0.23669322560481845
19	ENSG00000180458.2	CTD-3064H18.4	37545469	37549171	13	-0.8694623543751824
21	ENSG00000182912.6	TSPEAR-AS2	44517215	44525952	32	1.0288450319359097
11	ENSG00000186280.6	KDM4D	94973680	94999518	26	-0.8694623543751824
1	ENSG00000186790.5	FOXE3	47416071	47418052	1	
3	ENSG00000189229.10	AC069277.2	6490478	6736129	19	1.9280432675569528
1	ENSG00000198854.5	C1orf68	152719521	152720470	20	3.6864753727714383
6	ENSG00000204110.6	RP1-153P14.8	37507347	37535616	4	
5	ENSG00000204928.2	GRXCR2	145858520	145935763	6	-0.8694623543751824
5	ENSG00000204961.6	PCDHA9	140847462	140854671	1	
7	ENSG00000211698.2	TRGV4	38353714	38354517	29	-0.08395584969473056
7	ENSG00000211714.3	TRBV7-3	142384328	142384841	13	3.219199708448708
12	ENSG00000212443.1	SNORA53	98599634	98599883	10	-0.8694623543751824
14	ENSG00000213231.12	TCL1B	95686416	95692643	7	-0.8694623543751824
4	ENSG00000215612.7	HMX1	8846075	8871817	7	-0.8694623543751824
6	ENSG00000217275.2	RP1-34B20.4	26202155	26202654	26	-0.8694623543751824
6	ENSG00000218996.1	ARL4AP5	150934967	150935566	16	-0.8694623543751824
18	ENSG00000221887.5	HMSD	63949300	63968786	13	-0.8694623543751824
4	ENSG00000224097.5	RP11-472B18.1	39480254	39481905	73	-0.8694623543751824
3	ENSG00000224153.2	LINC02054	184401536	184439648	2	
13	ENSG00000224243.1	LINC00403	112107118	112108015	11	-0.8694623543751824
1	ENSG00000224965.1	KCNC4-AS1	110208833	110209987	10	-0.8694623543751824
14	ENSG00000225200.2	AB019441.29	105978519	105979146	3	
4	ENSG00000226757.2	PP12613	121764584	121766814	2	
22	ENSG00000227188.1	MGAT3-AS1	39475806	39476822	3	
2	ENSG00000227745.1	AC098826.5	132132855	132139429	6	-0.8694623543751824
10	ENSG00000229116.2	RP11-20J15.3	44282925	44293300	15	-0.8694623543751824
2	ENSG00000229122.1	AGBL5-IT1	27061037	27061815	2	
1	ENSG00000229191.1	RP11-168O16.1	201023948	201028792	1	
13	ENSG00000229520.1	LINC00404	112106094	112106882	6	-0.8694623543751824
