CHR	GENE_ID.v2	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
5	ENSG00000113456	ENSG00000113456.18	RAD1	34905263	34918989	432	-0.633139336
5	ENSG00000113460	ENSG00000113460.12	BRIX1	34915375	34925996	230	-0.6773602
5	ENSG00000164187	ENSG00000164187.6	LMBRD2	36098411	36151961	555	-0.398480168
5	ENSG00000145604	ENSG00000145604.15	SKP2	36151988	36184319	599	-0.691118563
5	ENSG00000152620	ENSG00000152620.12	NADK2	36192591	36242279	472	-0.327784122
5	ENSG00000132356	ENSG00000132356.11	PRKAA1	40759378	40798374	557	-0.52046201
5	ENSG00000134363	ENSG00000134363.11	FST	53480408	53487134	243	-0.467760494
5	ENSG00000186479	ENSG00000186479.4	RGS7BP	64506256	64612312	357	-0.562262689
5	ENSG00000253251	ENSG00000253251.2	CTC-534A2.2	65626008	65630891	379	-0.757500734
5	ENSG00000176928	ENSG00000176928.5	GCNT4	75025345	75030899	394	-0.235222731
5	ENSG00000113163	ENSG00000113163.15	COL4A3BP	75368485	75512064	522	-0.419287385
5	ENSG00000122008	ENSG00000122008.15	POLK	75511755	75601144	430	-0.554103634
5	ENSG00000145708	ENSG00000145708.10	CRHBP	76952712	76981158	404	1.506142419
5	ENSG00000039319	ENSG00000039319.16	ZFYVE16	80408012	80479350	366	-0.350504184
5	ENSG00000176055	ENSG00000176055.9	MBLAC2	90458202	90474768	260	-0.700881054
5	ENSG00000113391	ENSG00000113391.18	FAM172A	93618068	94111699	357	-0.412170967
5	ENSG00000185261	ENSG00000185261.14	KIAA0825	94152965	94582583	601	-0.502294678
5	ENSG00000145757	ENSG00000145757.15	SPATA9	95652331	95698711	356	-0.448481781
5	ENSG00000152495	ENSG00000152495.10	CAMK4	111223652	111494886	529	-0.43806108
5	ENSG00000164221	ENSG00000164221.12	CCDC112	115267187	115296831	210	-0.657946162
5	ENSG00000138829	ENSG00000138829.11	FBN2	128257908	128659185	474	1.817712303
5	ENSG00000145808	ENSG00000145808.9	ADAMTS19	129460264	129738683	183	-0.661606186
5	ENSG00000164398	ENSG00000164398.12	ACSL6	131949972	132012243	243	-0.19212909
5	ENSG00000164405	ENSG00000164405.10	UQCRQ	132866579	132868031	136	-0.684212214
5	ENSG00000170606	ENSG00000170606.14	HSPA4	133051961	133106449	432	0.049048388
5	ENSG00000053108	ENSG00000053108.16	FSTL4	133196454	133612564	621	0.229706797
5	ENSG00000113558	ENSG00000113558.18	SKP1	134148934	134177038	412	-0.328472974
5	ENSG00000113575	ENSG00000113575.9	PPP2CA	134194333	134226142	285	-0.34067991
5	ENSG00000164615	ENSG00000164615.4	CAMLG	134738500	134752160	157	-0.49725481
5	ENSG00000094880	ENSG00000094880.10	CDC23	138187715	138213343	374	-0.540942842
5	ENSG00000146013	ENSG00000146013.10	GFRA3	138252378	138274671	405	-0.682752989
5	ENSG00000120705	ENSG00000120705.12	ETF1	138506094	138543300	436	-0.57396709
5	ENSG00000015479	ENSG00000015479.18	MATR3	139293647	139331677	380	-0.193797386
5	ENSG00000213523	ENSG00000213523.10	SRA1	140537589	140558252	588	-0.277490448
5	ENSG00000197479	ENSG00000197479.6	PCDHB11	141199581	141203779	362	0.025406523
5	ENSG00000120328	ENSG00000120328.6	PCDHB12	141208696	141212571	376	-0.738700299
5	ENSG00000187372	ENSG00000187372.11	PCDHB13	141213918	141218979	356	-0.504924279
5	ENSG00000120327	ENSG00000120327.6	PCDHB14	141222931	141227759	457	-0.207026455
5	ENSG00000113248	ENSG00000113248.5	PCDHB15	141245380	141249365	368	-0.444391744
5	ENSG00000178913	ENSG00000178913.7	TAF7	141260294	141320821	304	-0.37446289
5	ENSG00000133706	ENSG00000133706.17	LARS	146113037	146182660	444	0.898849803
5	ENSG00000133710	ENSG00000133710.15	SPINK5	148025682	148137289	589	3.747013359
5	ENSG00000204909	ENSG00000204909.7	SPINK9	148321202	148339849	171	-0.097834136
5	ENSG00000145868	ENSG00000145868.16	FBXO38	148383934	148442836	379	-0.227328457
5	ENSG00000155850	ENSG00000155850.7	SLC26A2	149960736	149987405	371	-0.068800753
5	ENSG00000164296	ENSG00000164296.6	TIGD6	149993117	150000320	282	-0.596192999
5	ENSG00000183876	ENSG00000183876.8	ARSI	150296342	150339307	237	-0.655120068
5	ENSG00000086589	ENSG00000086589.11	RBM22	150690793	150701107	243	-0.715828757
5	ENSG00000164332	ENSG00000164332.7	UBLCP1	159263080	159286040	568	-0.433112462
5	ENSG00000170091	ENSG00000170091.10	HMP19	174045603	174243501	354	-0.162230091
5	ENSG00000127022	ENSG00000127022.14	CANX	179698405	179730925	601	-0.234826734
5	ENSG00000161013	ENSG00000161013.16	MGAT4B	179797596	179806934	489	-0.703146331
5	ENSG00000183718	ENSG00000183718.5	TRIM52	181254416	181261118	639	-0.493382568
6	ENSG00000137265	ENSG00000137265.14	IRF4	391738	411447	607	0.950492493
6	ENSG00000180822	ENSG00000180822.11	PSMG4	3231402	3303373	671	1.274879005
6	ENSG00000153162	ENSG00000153162.8	BMP6	7726796	7881422	584	-0.26188649
6	ENSG00000124523	ENSG00000124523.15	SIRT5	13574528	13615158	645	-0.361994955
6	ENSG00000112242	ENSG00000112242.14	E2F3	20401905	20493715	559	-0.605625504
6	ENSG00000187987	ENSG00000187987.9	ZSCAN23	28431929	28443502	318	-0.649521202
6	ENSG00000204592	ENSG00000204592.8	HLA-E	30489466	30494205	433	2.429042805
6	ENSG00000204576	ENSG00000204576.11	PRR3	30557174	30563723	370	-0.573468862
6	ENSG00000204574	ENSG00000204574.12	ABCF1	30571375	30597179	376	-0.649633237
6	ENSG00000204569	ENSG00000204569.9	PPP1R10	30600399	30618612	309	-0.751152393
6	ENSG00000204348	ENSG00000204348.9	DXO	31969809	31972292	322	-0.25718495
6	ENSG00000204308	ENSG00000204308.7	RNF5	32178353	32180793	274	0.878809568
6	ENSG00000204304	ENSG00000204304.11	PBX2	32184835	32190186	341	-0.508013995
6	ENSG00000213654	ENSG00000213654.9	GPSM3	32190765	32194829	370	-0.573468862
6	ENSG00000204296	ENSG00000204296.11	C6orf10	32288525	32371912	238	-0.177652651
6	ENSG00000204290	ENSG00000204290.10	BTNL2	32393962	32407128	285	-0.246675094
6	ENSG00000241106	ENSG00000241106.6	HLA-DOB	32812762	32817048	613	1.609996689
6	ENSG00000112473	ENSG00000112473.17	SLC39A7	33200688	33204439	252	-0.482526462
6	ENSG00000204228	ENSG00000204228.3	HSD17B8	33204641	33206831	283	-0.715536568
6	ENSG00000161904	ENSG00000161904.11	LEMD2	33771201	33789136	616	-0.141835308
6	ENSG00000272325	ENSG00000272325.1	NUDT3	34281321	34392674	504	0.341414555
6	ENSG00000112041	ENSG00000112041.12	TULP1	35497873	35512938	156	-0.752402924
6	ENSG00000010030	ENSG00000010030.13	ETV7	36354090	36387800	468	-0.494793574
6	ENSG00000137200	ENSG00000137200.12	CMTR1	37433218	37482827	479	-0.573582237
6	ENSG00000112164	ENSG00000112164.5	GLP1R	39048797	39087743	379	1.221809102
6	ENSG00000124780	ENSG00000124780.13	KCNK17	39299000	39314553	281	0.000714803
6	ENSG00000164627	ENSG00000164627.17	KIF6	39329989	39725405	479	-0.33587173
6	ENSG00000156564	ENSG00000156564.8	LRFN2	40391585	40587465	240	0.346730304
6	ENSG00000124602	ENSG00000124602.9	UNC5CL	41026910	41039217	366	-0.405404537
6	ENSG00000137166	ENSG00000137166.14	FOXP4	41546425	41602384	459	-0.487216828
6	ENSG00000137218	ENSG00000137218.10	FRS3	41770175	41780466	481	-0.658410323
6	ENSG00000112599	ENSG00000112599.8	GUCA1B	42184400	42194916	472	0.651349722
6	ENSG00000048544	ENSG00000048544.5	MRPS10	42206800	42217865	465	1.264982988
6	ENSG00000112659	ENSG00000112659.13	CUL9	43182174	43224587	486	-0.619357766
6	ENSG00000262179	ENSG00000262179.2	RP1-302G2.5	44216938	44218236	115	-0.764723371
6	ENSG00000146221	ENSG00000146221.9	TCTE1	44279444	44297688	154	-0.446282722
6	ENSG00000243955	ENSG00000243955.5	GSTA1	52791663	52803910	238	3.565259674
6	ENSG00000146151	ENSG00000146151.12	HMGCLL1	55434368	55579214	518	-0.480371429
6	ENSG00000079841	ENSG00000079841.18	RIMS1	71886702	72403143	508	-0.301079456
6	ENSG00000185760	ENSG00000185760.15	KCNQ5	72621791	73198851	627	-0.336406964
6	ENSG00000156535	ENSG00000156535.13	CD109	73695784	73828316	675	0.646892902
6	ENSG00000146282	ENSG00000146282.17	RARS2	87514377	87590003	560	-0.33102763
6	ENSG00000154548	ENSG00000154548.8	SRSF12	89095958	89118081	508	-0.604328258
6	ENSG00000228439	ENSG00000228439.5	TSTD3	99520692	99531918	103	-0.881207599
6	ENSG00000164418	ENSG00000164418.19	GRIK2	101398787	102070083	550	-0.552404392
6	ENSG00000155111	ENSG00000155111.14	CDK19	110609977	110815958	671	-0.451986655
6	ENSG00000155115	ENSG00000155115.6	GTF3C6	110958559	110967890	240	-0.657946162
6	ENSG00000197498	ENSG00000197498.12	RPF2	110982014	111028263	649	-0.076227996
6	ENSG00000178425	ENSG00000178425.13	NT5DC1	116100848	116249497	638	-0.009858104
6	ENSG00000187189	ENSG00000187189.10	TSPYL4	116249960	116254140	589	0.38103448
6	ENSG00000189241	ENSG00000189241.6	TSPYL1	116276577	116279903	625	-0.034600231
6	ENSG00000183807	ENSG00000183807.7	FAM162B	116752196	116765723	584	-0.571547045
6	ENSG00000146350	ENSG00000146350.13	TBC1D32	121079493	121334745	485	-0.466908026
6	ENSG00000079931	ENSG00000079931.14	MOXD1	132296054	132401545	447	-0.027120223
6	ENSG00000146409	ENSG00000146409.10	SLC18B1	132769369	132798553	238	0.863608672
6	ENSG00000118503	ENSG00000118503.14	TNFAIP3	137867187	137883312	345	-0.745309333
6	ENSG00000135597	ENSG00000135597.18	REPS1	138904070	138988261	617	0.117498342
6	ENSG00000055211	ENSG00000055211.12	GINM1	149566293	149591748	388	-0.587745401
6	ENSG00000198729	ENSG00000198729.4	PPP1R14C	150143075	150250357	579	0.356563061
6	ENSG00000112038	ENSG00000112038.17	OPRM1	154010495	154246867	676	0.079873438
6	ENSG00000092820	ENSG00000092820.17	EZR	158765740	158819412	640	-0.08583873
6	ENSG00000164488	ENSG00000164488.11	DACT2	168292829	168319754	503	0.92974004
6	ENSG00000112592	ENSG00000112592.13	TBP	170554301	170572870	614	-0.466683107
6	ENSG00000071994	ENSG00000071994.10	PDCD2	170575294	170584692	540	-0.199019875
7	ENSG00000105963	ENSG00000105963.13	ADAP1	897900	955407	577	0.778743119
7	ENSG00000164880	ENSG00000164880.15	INTS1	1470276	1504367	542	1.083657814
7	ENSG00000146535	ENSG00000146535.13	GNA12	2728111	2844324	617	1.886944738
7	ENSG00000011275	ENSG00000011275.18	RNF216	5620046	5781739	482	-0.047451196
7	ENSG00000106305	ENSG00000106305.9	AIMP2	6009244	6018045	493	-0.500802717
7	ENSG00000106392	ENSG00000106392.10	C1GALT1	7156933	7248651	667	0.564803506
7	ENSG00000003147	ENSG00000003147.17	ICA1	8113183	8262579	774	0.252406673
7	ENSG00000189043	ENSG00000189043.9	NDUFA4	10931950	10940256	562	-0.440246398
7	ENSG00000146530	ENSG00000146530.11	VWDE	12330884	12403941	478	0.506002584
7	ENSG00000173467	ENSG00000173467.8	AGR3	16859404	16881987	216	-0.292045474
7	ENSG00000156928	ENSG00000156928.4	MALSU1	23298738	23310208	383	-0.566426461
7	ENSG00000196335	ENSG00000196335.12	STK31	23710166	23832513	284	-0.456696416
7	ENSG00000172115	ENSG00000172115.8	CYCS	25120090	25125361	416	-0.671900002
7	ENSG00000240583	ENSG00000240583.11	AQP1	30911693	30925516	566	2.775388726
7	ENSG00000173852	ENSG00000173852.14	DPY19L1	34928875	35038271	504	0.062337759
7	ENSG00000122557	ENSG00000122557.9	HERPUD2	35632658	35695135	566	-0.372360861
7	ENSG00000086288	ENSG00000086288.11	NME8	37848596	37900401	484	0.018296124
7	ENSG00000002746	ENSG00000002746.14	HECW1	43112598	43566001	603	-0.503551437
7	ENSG00000132436	ENSG00000132436.11	FIGNL1	50444127	50450390	466	-0.205674067
7	ENSG00000178665	ENSG00000178665.14	ZNF713	55887474	55942225	428	-0.568224276
7	ENSG00000146733	ENSG00000146733.13	PSPH	56011050	56051604	566	-0.620867408
7	ENSG00000106153	ENSG00000106153.12	CHCHD2	56101568	56106576	330	2.285045506
7	ENSG00000126524	ENSG00000126524.9	SBDS	66987676	66995601	481	-0.407763388
7	ENSG00000176428	ENSG00000176428.5	VPS37D	73667824	73672112	332	-0.699639563
7	ENSG00000106682	ENSG00000106682.14	EIF4H	74174244	74197101	57	-0.881207599
7	ENSG00000049541	ENSG00000049541.10	RFC2	74231498	74254458	51	-0.749877342
7	ENSG00000174428	ENSG00000174428.16	GTF2IRD2B	75092572	75149817	346	-0.648912463
7	ENSG00000006606	ENSG00000006606.8	CCL26	75769532	75789896	153	0.650978732
7	ENSG00000005486	ENSG00000005486.16	RHBDD2	75842601	75888926	482	-0.200306536
7	ENSG00000135164	ENSG00000135164.18	DMTF1	87152420	87196159	327	-0.328174682
7	ENSG00000283267	ENSG00000283267.1	CTB-16J4.1	90316502	90321308	24	0.235099585
7	ENSG00000157240	ENSG00000157240.3	FZD1	91264363	91271326	464	0.100372856
7	ENSG00000234545	ENSG00000234545.7	FAM133B	92560792	92590394	352	-0.614816112
7	ENSG00000205413	ENSG00000205413.7	SAMD9	93099512	93118023	237	-0.598598185
7	ENSG00000105825	ENSG00000105825.11	TFPI2	93885396	93890912	260	0.123468867
7	ENSG00000105829	ENSG00000105829.11	BET1	93962761	94004382	550	-0.479337013
7	ENSG00000241685	ENSG00000241685.9	ARPC1A	99325909	99366257	249	-0.639116885
7	ENSG00000130429	ENSG00000130429.12	ARPC1B	99374248	99394801	266	1.23390075
7	ENSG00000106244	ENSG00000106244.12	PDAP1	99392047	99408640	241	0.313843246
7	ENSG00000106246	ENSG00000106246.17	PTCD1	99416738	99438916	223	-0.58085589
7	ENSG00000160917	ENSG00000160917.14	CPSF4	99438921	99457371	291	-0.075625095
7	ENSG00000241468	ENSG00000241468.7	ATP5J2	99448474	99466331	281	-0.166135381
7	ENSG00000198556	ENSG00000198556.13	ZNF789	99472840	99503650	298	-0.544067846
7	ENSG00000196652	ENSG00000196652.11	ZKSCAN5	99504650	99534700	239	-0.600963118
7	ENSG00000197037	ENSG00000197037.10	ZSCAN25	99616947	99632407	177	-0.540639306
7	ENSG00000106258	ENSG00000106258.13	CYP3A5	99648193	99679998	199	2.147967675
7	ENSG00000176402	ENSG00000176402.5	GJC3	99923268	99929391	151	-0.836851022
7	ENSG00000205307	ENSG00000205307.11	SAP25	100572227	100573820	115	-0.357028573
7	ENSG00000106336	ENSG00000106336.12	FBXO24	100583981	100601117	278	-0.736649834
7	ENSG00000169871	ENSG00000169871.12	TRIM56	101085438	101097967	577	-0.03382017
7	ENSG00000160963	ENSG00000160963.13	COL26A1	101362819	101559024	451	0.455390804
7	ENSG00000146802	ENSG00000146802.12	TMEM168	112762381	112790592	394	-0.490216758
7	ENSG00000164603	ENSG00000164603.11	BMT2	112819146	112939916	313	-0.410432684
7	ENSG00000214194	ENSG00000214194.8	LINC00998	113116717	113118613	303	-0.195949724
7	ENSG00000135272	ENSG00000135272.10	MDFIC	114922153	115019202	599	-0.36684903
7	ENSG00000105967	ENSG00000105967.15	TFEC	115935147	116159896	279	-0.56912172
7	ENSG00000105971	ENSG00000105971.14	CAV2	116287379	116508541	661	1.581085706
7	ENSG00000106025	ENSG00000106025.8	TSPAN12	120787319	120858402	303	1.528247512
7	ENSG00000196937	ENSG00000196937.10	FAM3C	121348850	121396364	495	0.228334087
7	ENSG00000128594	ENSG00000128594.7	LRRC4	128027070	128032107	480	-0.518407764
7	ENSG00000128510	ENSG00000128510.10	CPA4	130293133	130324180	490	1.961958454
7	ENSG00000091704	ENSG00000091704.9	CPA1	130380338	130388114	342	1.488497126
7	ENSG00000243317	ENSG00000243317.7	C7orf73	135662495	135693418	548	-0.160089455
7	ENSG00000146858	ENSG00000146858.7	ZC3HAV1L	139025705	139036029	463	-0.620816291
7	ENSG00000146963	ENSG00000146963.17	LUC7L2	139340358	139423457	453	-0.023647113
7	ENSG00000090263	ENSG00000090263.15	MRPS33	141002609	141015228	303	-0.350685373
7	ENSG00000197448	ENSG00000197448.13	GSTK1	143244092	143270754	89	-0.504924279
7	ENSG00000106144	ENSG00000106144.19	CASP2	143288214	143307696	155	-0.621936253
7	ENSG00000170379	ENSG00000170379.19	TCAF2	143620949	143730409	482	0.035924444
7	ENSG00000155660	ENSG00000155660.10	PDIA4	149003061	149028641	313	1.258678377
7	ENSG00000204947	ENSG00000204947.8	ZNF425	149102783	149126346	407	-0.683728196
7	ENSG00000197024	ENSG00000197024.8	ZNF398	149126415	149182802	442	-0.396295881
7	ENSG00000197558	ENSG00000197558.11	SSPO	149776041	149833965	631	0.286403719
7	ENSG00000178234	ENSG00000178234.12	GALNT11	152025673	152122347	93	-0.593128326
8	ENSG00000253649	ENSG00000253649.3	PRSS51	10484197	10547557	652	0.865162536
8	ENSG00000079459	ENSG00000079459.12	FDFT1	11795572	11839309	718	2.094575063
8	ENSG00000104213	ENSG00000104213.12	PDGFRL	17576432	17643794	583	1.152271354
8	ENSG00000104760	ENSG00000104760.16	FGL1	17864379	17910365	252	1.962717847
8	ENSG00000179388	ENSG00000179388.8	EGR3	22687658	22693302	606	-0.516473569
8	ENSG00000042980	ENSG00000042980.12	ADAM28	24294039	24359018	632	0.316349792
8	ENSG00000134028	ENSG00000134028.14	ADAMDEC1	24384284	24406013	158	-0.118162182
8	ENSG00000104756	ENSG00000104756.15	KCTD9	25427846	25458476	466	-0.248793229
8	ENSG00000184661	ENSG00000184661.13	CDCA2	25458996	25507920	295	-0.790389388
8	ENSG00000172728	ENSG00000172728.15	FUT10	33370823	33473385	520	-0.417510769
8	ENSG00000104332	ENSG00000104332.11	SFRP1	41261957	41309497	487	3.629865376
8	ENSG00000147533	ENSG00000147533.16	GOLGA7	41490395	41510980	407	-0.17357307
8	ENSG00000104738	ENSG00000104738.16	MCM4	47960184	47978160	196	-0.641998917
8	ENSG00000206579	ENSG00000206579.8	XKR4	55102388	55542054	647	-0.580995157
8	ENSG00000170791	ENSG00000170791.17	CHCHD7	56211685	56218798	167	-0.680673374
8	ENSG00000035681	ENSG00000035681.7	NSMAF	58583503	58659844	550	-0.223601185
8	ENSG00000185942	ENSG00000185942.11	NKAIN3	62248590	62999652	497	-0.571247053
8	ENSG00000137561	ENSG00000137561.4	TTPA	63048552	63086053	315	-0.562262689
8	ENSG00000137558	ENSG00000137558.7	PI15	74824536	74855029	463	1.462314179
8	ENSG00000164749	ENSG00000164749.11	HNF4G	75407913	75566843	389	-0.467973063
8	ENSG00000076554	ENSG00000076554.15	TPD52	80034744	80231232	423	-0.469519843
8	ENSG00000133731	ENSG00000133731.9	IMPA1	81657960	81686693	462	-0.41728773
8	ENSG00000104231	ENSG00000104231.10	ZFAND1	81701721	81732881	456	-0.27898925
8	ENSG00000133740	ENSG00000133740.10	E2F5	85177224	85217158	378	-0.420509396
8	ENSG00000147606	ENSG00000147606.8	SLC26A7	91209493	91398152	242	-0.189281658
8	ENSG00000079102	ENSG00000079102.16	RUNX1T1	91954966	92103286	546	-0.586796913
8	ENSG00000156467	ENSG00000156467.9	UQCRB	96225919	96235634	462	-0.141835308
8	ENSG00000156469	ENSG00000156469.8	MTERF3	96239397	96261610	415	-0.606838123
8	ENSG00000155090	ENSG00000155090.14	KLF10	102648778	102655902	593	0.892083072
8	ENSG00000164930	ENSG00000164930.11	FZD6	103298830	103332866	703	0.033433849
8	ENSG00000147650	ENSG00000147650.11	LRP12	104489230	104589024	110	-0.45498122
8	ENSG00000104549	ENSG00000104549.11	SQLE	124998496	125022283	488	-0.414554596
8	ENSG00000164961	ENSG00000164961.15	WASHC5	125024259	125091678	575	-0.42691911
8	ENSG00000156831	ENSG00000156831.7	NSMCE2	125091840	125367120	649	-0.478717798
8	ENSG00000168672	ENSG00000168672.3	FAM84B	126552441	126558393	313	-0.474629264
8	ENSG00000147724	ENSG00000147724.11	FAM135B	138130022	138496822	458	-0.164626131
8	ENSG00000160932	ENSG00000160932.10	LY6E	143017981	143023832	366	1.168405592
8	ENSG00000179832	ENSG00000179832.17	MROH1	144148035	144261940	631	-0.520309555
8	ENSG00000261236	ENSG00000261236.7	BOP1	144262101	144291370	389	-0.64015412
8	ENSG00000147804	ENSG00000147804.9	SLC39A4	144412413	144416895	472	-0.086548248
9	ENSG00000064218	ENSG00000064218.4	DMRT3	976963	991731	167	-0.0790707
9	ENSG00000178445	ENSG00000178445.9	GLDC	6532463	6645783	567	1.422283416
9	ENSG00000164985	ENSG00000164985.14	PSIP1	15464134	15511019	347	0.006690911
9	ENSG00000171843	ENSG00000171843.15	MLLT3	20341664	20622543	432	-0.710660668
9	ENSG00000147883	ENSG00000147883.10	CDKN2B	22002902	22009363	519	-0.442427897
9	ENSG00000164972	ENSG00000164972.12	C9orf24	34379018	34397832	536	-0.656280032
9	ENSG00000213927	ENSG00000213927.3	CCL27	34661892	34664048	234	-0.709468032
9	ENSG00000107159	ENSG00000107159.12	CA9	35675866	35681159	467	-0.35054337
9	ENSG00000107175	ENSG00000107175.11	CREB3	35732395	35736865	73	-0.514202497
9	ENSG00000070610	ENSG00000070610.14	GBA2	35737004	35749228	468	-0.094067918
9	ENSG00000147912	ENSG00000147912.12	FBXO10	37510891	37576349	599	-0.288577074
9	ENSG00000070601	ENSG00000070601.9	FRMPD1	37650999	37746904	293	-0.56117414
9	ENSG00000122741	ENSG00000122741.15	DCAF10	37800501	37867666	337	-0.36446006
9	ENSG00000122696	ENSG00000122696.13	SLC25A51	37879493	37904353	389	-0.295792006
9	ENSG00000196873	ENSG00000196873.15	CBWD3	68232002	68300015	196	-0.641998917
9	ENSG00000165091	ENSG00000165091.15	TMC1	72521800	72836351	409	-0.357170975
9	ENSG00000198963	ENSG00000198963.10	RORB	74497364	74693177	340	-0.60541406
9	ENSG00000197506	ENSG00000197506.7	SLC28A3	84275456	84340683	404	-0.019108981
9	ENSG00000165030	ENSG00000165030.3	NFIL3	91409044	91423862	431	-0.104195638
9	ENSG00000127084	ENSG00000127084.17	FGD3	92947450	93036236	672	-0.402790234
9	ENSG00000095383	ENSG00000095383.19	TBC1D2	98198998	98255721	667	2.101190306
9	ENSG00000148123	ENSG00000148123.14	PLPPR1	101028708	101325135	165	-0.515870702
9	ENSG00000260230	ENSG00000260230.2	FRRS1L	109130292	109167291	553	-0.081826686
9	ENSG00000165181	ENSG00000165181.16	C9orf84	111686172	111795008	560	0.111508433
9	ENSG00000136875	ENSG00000136875.12	PRPF4	113275342	113292905	432	1.010312908
9	ENSG00000106952	ENSG00000106952.7	TNFSF8	114893342	114930595	440	-0.394091737
9	ENSG00000095261	ENSG00000095261.13	PSMD5	120815495	120842984	465	0.055050039
9	ENSG00000119403	ENSG00000119403.13	PHF19	120855651	120894896	554	-0.349248941
9	ENSG00000056558	ENSG00000056558.10	TRAF1	120902392	120929173	504	2.095611559
9	ENSG00000148200	ENSG00000148200.16	NR6A1	124517274	124771310	274	-0.734539502
9	ENSG00000148346	ENSG00000148346.11	LCN2	128149070	128153455	110	-0.272312771
9	ENSG00000171159	ENSG00000171159.4	C9orf16	128160259	128163928	127	-0.459296222
9	ENSG00000148335	ENSG00000148335.14	NTMT1	129608883	129634306	376	-0.649633237
9	ENSG00000179058	ENSG00000179058.6	C9orf50	129612224	129620776	132	-0.678242657
9	ENSG00000148331	ENSG00000148331.11	ASB6	129634603	129642169	498	-0.23563236
9	ENSG00000167157	ENSG00000167157.10	PRRX2	129665640	129722674	248	0.442156563
9	ENSG00000148344	ENSG00000148344.10	PTGES	129738330	129753047	214	0.370725692
9	ENSG00000160563	ENSG00000160563.13	MED27	131860106	132079908	555	-0.42261654
9	ENSG00000148308	ENSG00000148308.17	GTF3C5	133030674	133058503	474	-0.414902066
9	ENSG00000160325	ENSG00000160325.14	CACFD1	133459964	133470848	550	-0.345380151
9	ENSG00000232434	ENSG00000232434.2	C9orf172	136844414	136848801	239	-0.741085359
9	ENSG00000159069	ENSG00000159069.13	FBXW5	136940434	136944687	416	-0.269385392
9	ENSG00000107317	ENSG00000107317.12	PTGDS	136975091	136981742	507	3.042380966
9	ENSG00000214402	ENSG00000214402.6	LCNL1	136982992	136985761	338	0.010517075
9	ENSG00000148362	ENSG00000148362.10	C9orf142	136992417	136993976	228	-0.793078085
9	ENSG00000188833	ENSG00000188833.9	ENTPD8	137434406	137441449	198	-0.509105204
10	ENSG00000134463	ENSG00000134463.14	ECHDC3	11742365	11764070	665	3.812318548
10	ENSG00000123240	ENSG00000123240.16	OPTN	13099448	13138308	700	0.305267465
10	ENSG00000086475	ENSG00000086475.14	SEPHS1	13317423	13348298	516	-0.361994955
10	ENSG00000204740	ENSG00000204740.10	MALRD1	19048770	19790401	433	0.201584589
10	ENSG00000204682	ENSG00000204682.5	CASC10	21492657	21497262	321	-0.71428316
10	ENSG00000179133	ENSG00000179133.12	C10orf67	23201915	23343956	129	-0.829286335
10	ENSG00000095777	ENSG00000095777.14	MYO3A	25934266	26212527	433	-0.138721527
10	ENSG00000169126	ENSG00000169126.15	ARMC4	27812163	27999048	228	-0.64619556
10	ENSG00000196793	ENSG00000196793.13	ZNF239	43556343	43574618	434	0.044761494
10	ENSG00000169740	ENSG00000169740.13	ZNF32	43643858	43648856	565	-0.347751069
10	ENSG00000265763	ENSG00000265763.3	ZNF488	47365495	47384273	253	0.045371487
10	ENSG00000177613	ENSG00000177613.8	CSTF2T	51695486	51699591	352	-0.196200918
10	ENSG00000165443	ENSG00000165443.11	PHYHIPL	59176589	59247774	226	0.067159566
10	ENSG00000148541	ENSG00000148541.12	FAM13C	59251168	59363181	490	-0.348113964
10	ENSG00000183346	ENSG00000183346.6	C10orf107	61662960	61766766	340	-0.349320058
10	ENSG00000122912	ENSG00000122912.14	SLC25A16	68477998	68527474	496	-0.570622133
10	ENSG00000165732	ENSG00000165732.12	DDX21	68956127	68985073	472	-0.441306887
10	ENSG00000156510	ENSG00000156510.12	HKDC1	69220302	69267559	404	0.212994493
10	ENSG00000148606	ENSG00000148606.12	POLR3A	77969250	78029545	405	-0.517374147
10	ENSG00000138135	ENSG00000138135.6	CH25H	89205628	89207314	285	0.646370653
10	ENSG00000119938	ENSG00000119938.8	PPP1R3C	91628441	91633054	234	2.095611559
10	ENSG00000174721	ENSG00000174721.9	FGFBP3	91906588	91909483	280	-0.59415718
10	ENSG00000138180	ENSG00000138180.15	CEP55	93496631	93529092	285	-0.76370158
10	ENSG00000148690	ENSG00000148690.11	FRA10AC1	93667882	93702572	653	0.852231122
10	ENSG00000196233	ENSG00000196233.12	LCOR	96832259	96995959	282	-0.501188132
10	ENSG00000241935	ENSG00000241935.8	HOGA1	97584342	97612802	648	0.018039855
10	ENSG00000155254	ENSG00000155254.12	MARVELD1	97713172	97718152	364	0.958859188
10	ENSG00000120057	ENSG00000120057.4	SFRP5	97766750	97771952	311	0.109470159
10	ENSG00000196072	ENSG00000196072.11	BLOC1S2	100273279	100286712	433	-0.355279965
10	ENSG00000186862	ENSG00000186862.17	PDZD7	101007836	101031157	382	-0.302598116
10	ENSG00000120029	ENSG00000120029.12	C10orf76	101845598	102056193	617	-0.327577132
10	ENSG00000166189	ENSG00000166189.7	HPS6	102065389	102068038	360	-0.639341043
10	ENSG00000120055	ENSG00000120055.7	C10orf95	102450022	102451398	222	-0.730355277
10	ENSG00000156374	ENSG00000156374.14	PCGF6	103302795	103351134	212	-0.502084405
10	ENSG00000173915	ENSG00000173915.14	USMG5	103389065	103396466	501	-0.119177545
